FL_DATE,UNIQUE_CARRIER,AIRLINE_ID,CARRIER,FL_NUM,ORIGIN_AIRPORT_ID,ORIGIN_AIRPORT_SEQ_ID,ORIGIN_CITY_MARKET_ID,ORIGIN,DEST_AIRPORT_ID,DEST_AIRPORT_SEQ_ID,DEST_CITY_MARKET_ID,DEST,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,TAXI_OUT,WHEELS_OFF,WHEELS_ON,TAXI_IN,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,CANCELLED,CANCELLATION_CODE,DIVERTED,DISTANCE
2015-01-01,OO,20304,OO,4664,14869,1486903,34614,SLC,13930,1393003,30977,ORD,1345,1345,0.00,16.00,1401,1731,9.00,1755,1740,-15.00,0.00,,0.00,1250.00
2015-01-01,OO,20304,OO,5292,11337,1133703,31337,DLH,13930,1393003,30977,ORD,0600,0556,-4.00,31.00,0627,0725,7.00,0736,0732,-4.00,0.00,,0.00,397.00
2015-01-01,OO,20304,OO,5293,11292,1129202,30325,DEN,14794,1479402,34794,SGU,1105,1126,21.00,34.00,1200,1306,3.00,1249,1309,20.00,0.00,,0.00,517.00
2015-01-01,OO,20304,OO,5294,12892,1289203,32575,LAX,11041,1104103,31041,CLD,1926,1921,-5.00,17.00,1938,2002,6.00,2011,2008,-3.00,0.00,,0.00,86.00
2015-01-01,OO,20304,OO,5294,14689,1468902,34689,SBA,12892,1289203,32575,LAX,1659,1704,5.00,20.00,1724,1748,11.00,1750,1759,9.00,0.00,,0.00,89.00
2015-01-01,OO,20304,OO,5295,13930,1393003,30977,ORD,11076,1107602,31076,CMX,1025,1145,80.00,11.00,1156,1402,3.00,1248,1405,77.00,0.00,,0.00,359.00
2015-01-01,OO,20304,OO,6272,10800,1080003,32575,BUR,14771,1477101,32457,SFO,0700,0650,-10.00,28.00,0718,0819,6.00,0826,0825,-1.00,0.00,,0.00,326.00
2015-01-01,OO,20304,OO,6273,14771,1477101,32457,SFO,14869,1486903,34614,SLC,1300,1308,8.00,21.00,1329,1558,3.00,1545,1601,16.00,0.00,,0.00,599.00
2015-01-01,OO,20304,OO,6275,11109,1110902,30189,COS,12892,1289203,32575,LAX,1221,1300,39.00,43.00,1343,1440,6.00,1354,1446,52.00,0.00,,0.00,833.00
2015-01-01,OO,20304,OO,6276,11775,1177502,31775,FSD,13930,1393003,30977,ORD,0600,0557,-3.00,27.00,0624,0731,7.00,0736,0738,2.00,0.00,,0.00,462.00
2015-01-01,OO,20304,OO,2584,12892,1289203,32575,LAX,11603,1160302,31603,EUG,2020,2029,9.00,10.00,2039,2232,4.00,2230,2236,6.00,0.00,,0.00,748.00
2015-01-01,OO,20304,OO,5346,11041,1104103,31041,CLD,12892,1289203,32575,LAX,1305,1303,-2.00,10.00,1313,1340,6.00,1348,1346,-2.00,0.00,,0.00,86.00
2015-01-01,OO,20304,OO,5346,12892,1289203,32575,LAX,11041,1104103,31041,CLD,1000,1031,31.00,12.00,1043,1106,4.00,1045,1110,25.00,0.00,,0.00,86.00
2015-01-01,OO,20304,OO,4647,12003,1200302,31895,GTF,14869,1486903,34614,SLC,0850,0836,-14.00,10.00,0846,0955,6.00,1029,1001,-28.00,0.00,,0.00,463.00
2015-01-01,OO,20304,OO,4648,11921,1192102,31921,GJT,14869,1486903,34614,SLC,1513,1519,6.00,10.00,1529,1607,8.00,1620,1615,-5.00,0.00,,0.00,216.00
2015-01-01,OO,20304,OO,4648,14869,1486903,34614,SLC,11921,1192102,31921,GJT,1346,1344,-2.00,25.00,1409,1448,4.00,1448,1452,4.00,0.00,,0.00,216.00
2015-01-01,OO,20304,OO,4649,14869,1486903,34614,SLC,10849,1084903,30849,BZN,0940,1041,61.00,14.00,1055,1150,4.00,1114,1154,40.00,0.00,,0.00,347.00
2015-01-01,OO,20304,OO,5256,11109,1110902,30189,COS,12266,1226603,31453,IAH,0615,0614,-1.00,32.00,0646,0942,5.00,0934,0947,13.00,0.00,,0.00,809.00
2015-01-01,OO,20304,OO,5256,12266,1226603,31453,IAH,14122,1412202,30198,PIT,1307,1306,-1.00,26.00,1332,1639,5.00,1648,1644,-4.00,0.00,,0.00,1117.00
2015-01-01,OO,20304,OO,5257,12441,1244102,32441,JAC,14771,1477101,32457,SFO,1239,1233,-6.00,20.00,1253,1338,9.00,1410,1347,-23.00,0.00,,0.00,737.00
2015-01-01,OO,20304,OO,5259,11292,1129202,30325,DEN,15016,1501603,31123,STL,0805,0815,10.00,14.00,0829,1103,4.00,1107,1107,0.00,0.00,,0.00,770.00
2015-01-01,OO,20304,OO,5260,11638,1163805,31638,FAT,11292,1129202,30325,DEN,1304,1303,-1.00,13.00,1316,1631,13.00,1623,1644,21.00,0.00,,0.00,844.00
2015-01-01,OO,20304,OO,5260,14771,1477101,32457,SFO,11638,1163805,31638,FAT,1040,1037,-3.00,16.00,1053,1135,4.00,1146,1139,-7.00,0.00,,0.00,158.00
2015-01-01,OO,20304,OO,5261,11109,1110902,30189,COS,12266,1226603,31453,IAH,0855,0851,-4.00,10.00,0901,1159,10.00,1210,1209,-1.00,0.00,,0.00,809.00
2015-01-01,OO,20304,OO,6234,10140,1014003,30140,ABQ,14771,1477101,32457,SFO,0810,0809,-1.00,29.00,0838,0947,25.00,0955,1012,17.00,0.00,,0.00,896.00
2015-01-01,OO,20304,OO,6235,10423,1042302,30423,AUS,14771,1477101,32457,SFO,0600,0556,-4.00,21.00,0617,0750,3.00,0809,0753,-16.00,0.00,,0.00,1504.00
2015-01-01,OO,20304,OO,6237,11292,1129202,30325,DEN,11775,1177502,31775,FSD,1004,1031,27.00,25.00,1056,1303,6.00,1236,1309,33.00,0.00,,0.00,483.00
2015-01-01,OO,20304,OO,6238,10157,1015703,30157,ACV,14771,1477101,32457,SFO,1630,1738,68.00,11.00,1749,1851,6.00,1750,1857,67.00,0.00,,0.00,250.00
2015-01-01,OO,20304,OO,6238,14771,1477101,32457,SFO,10157,1015703,30157,ACV,1155,1154,-1.00,17.00,1211,1310,3.00,1316,1313,-3.00,0.00,,0.00,250.00
2015-01-01,OO,20304,OO,7398,14869,1486903,34614,SLC,15582,1558202,35582,VEL,1110,1106,-4.00,14.00,1120,1151,3.00,1203,1154,-9.00,0.00,,0.00,132.00
2015-01-01,OO,20304,OO,7398,15582,1558202,35582,VEL,14869,1486903,34614,SLC,1223,1208,-15.00,6.00,1214,1244,3.00,1315,1247,-28.00,0.00,,0.00,132.00
2015-01-01,OO,20304,OO,7399,12129,1212903,32129,HIB,13487,1348702,31650,MSP,1310,1322,12.00,12.00,1334,1410,8.00,1410,1418,8.00,0.00,,0.00,174.00
2015-01-01,OO,20304,OO,7399,13487,1348702,31650,MSP,12129,1212903,32129,HIB,1140,1215,35.00,12.00,1227,1258,4.00,1243,1302,19.00,0.00,,0.00,174.00
2015-01-01,OO,20304,OO,7400,14869,1486903,34614,SLC,15582,1558202,35582,VEL,1655,1655,0.00,7.00,1702,1732,3.00,1743,1735,-8.00,0.00,,0.00,132.00
2015-01-01,OO,20304,OO,7401,15582,1558202,35582,VEL,14869,1486903,34614,SLC,0757,0933,96.00,18.00,0951,1029,4.00,0849,1033,104.00,0.00,,0.00,132.00
2015-01-01,OO,20304,OO,6262,11292,1129202,30325,DEN,14262,1426202,34262,PSP,1125,1147,22.00,15.00,1202,1240,5.00,1241,1245,4.00,0.00,,0.00,776.00
2015-01-01,OO,20304,OO,6262,12003,1200302,31895,GTF,11292,1129202,30325,DEN,0645,0636,-9.00,12.00,0648,0815,16.00,0842,0831,-11.00,0.00,,0.00,624.00
2015-01-01,OO,20304,OO,6263,11638,1163805,31638,FAT,14771,1477101,32457,SFO,1405,1404,-1.00,6.00,1410,1445,5.00,1508,1450,-18.00,0.00,,0.00,158.00
2015-01-01,OO,20304,OO,7403,13487,1348702,31650,MSP,12129,1212903,32129,HIB,1610,1600,-10.00,16.00,1616,1651,16.00,1717,1707,-10.00,0.00,,0.00,174.00
2015-01-01,OO,20304,OO,7404,12129,1212903,32129,HIB,13487,1348702,31650,MSP,0510,0500,-10.00,37.00,0537,0612,6.00,0618,0618,0.00,0.00,,0.00,174.00
2015-01-01,OO,20304,OO,7405,13487,1348702,31650,MSP,10141,1014103,30141,ABR,1600,1557,-3.00,25.00,1622,1711,4.00,1726,1715,-11.00,0.00,,0.00,257.00
2015-01-01,OO,20304,OO,7407,14869,1486903,34614,SLC,15389,1538902,35389,TWF,1703,1659,-4.00,18.00,1717,1747,5.00,1750,1752,2.00,0.00,,0.00,175.00
2015-01-01,OO,20304,OO,7412,11433,1143302,31295,DTW,11587,1158702,31587,ESC,1200,1151,-9.00,15.00,1206,1304,5.00,1325,1309,-16.00,0.00,,0.00,306.00
2015-01-01,OO,20304,OO,7414,12335,1233502,32335,IMT,14520,1452002,34520,RHI,0715,0715,0.00,16.00,0731,0756,5.00,0805,0801,-4.00,0.00,,0.00,67.00
2015-01-01,OO,20304,OO,7414,14520,1452002,34520,RHI,13487,1348702,31650,MSP,0930,0922,-8.00,33.00,0955,1036,6.00,1037,1042,5.00,0.00,,0.00,190.00
2015-01-01,OO,20304,OO,2576,14570,1457002,34570,RNO,12892,1289203,32575,LAX,1855,1842,-13.00,14.00,1856,1956,15.00,2030,2011,-19.00,0.00,,0.00,391.00
2015-01-01,OO,20304,OO,2583,14679,1467903,33570,SAN,12892,1289203,32575,LAX,0915,0901,-14.00,8.00,0909,0936,11.00,1000,0947,-13.00,0.00,,0.00,109.00
2015-01-01,OO,20304,OO,5343,12892,1289203,32575,LAX,14698,1469802,34236,SBP,2000,1957,-3.00,19.00,2016,2051,3.00,2059,2054,-5.00,0.00,,0.00,156.00
2015-01-01,OO,20304,OO,5344,13930,1393003,30977,ORD,11337,1133703,31337,DLH,2115,2107,-8.00,12.00,2119,2226,3.00,2244,2229,-15.00,0.00,,0.00,397.00
2015-01-01,OO,20304,OO,5345,11823,1182304,31823,FWA,13930,1393003,30977,ORD,1616,1559,-17.00,9.00,1608,1543,11.00,1615,1554,-21.00,0.00,,0.00,157.00
2015-01-01,OO,20304,OO,3485,14869,1486903,34614,SLC,14747,1474703,30559,SEA,1200,1159,-1.00,21.00,1220,1255,4.00,1305,1259,-6.00,0.00,,0.00,689.00
2015-01-01,OO,20304,OO,3487,11638,1163805,31638,FAT,14747,1474703,30559,SEA,1610,1606,-4.00,14.00,1620,1815,3.00,1825,1818,-7.00,0.00,,0.00,748.00
2015-01-01,OO,20304,OO,3488,14057,1405702,34057,PDX,10800,1080003,32575,BUR,1755,1749,-6.00,12.00,1801,1943,3.00,2000,1946,-14.00,0.00,,0.00,817.00
2015-01-01,OO,20304,OO,3489,11638,1163805,31638,FAT,14747,1474703,30559,SEA,0600,0557,-3.00,22.00,0619,0809,4.00,0810,0813,3.00,0.00,,0.00,748.00
2015-01-01,OO,20304,OO,3490,14747,1474703,30559,SEA,11638,1163805,31638,FAT,1855,1854,-1.00,16.00,1910,2046,6.00,2052,2052,0.00,0.00,,0.00,748.00
2015-01-01,OO,20304,OO,3492,14057,1405702,34057,PDX,14869,1486903,34614,SLC,0950,0958,8.00,13.00,1011,1234,5.00,1240,1239,-1.00,0.00,,0.00,630.00
2015-01-01,OO,20304,OO,3492,14869,1486903,34614,SLC,14679,1467903,33570,SAN,1315,1311,-4.00,15.00,1326,1346,4.00,1410,1350,-20.00,0.00,,0.00,626.00
2015-01-01,OO,20304,OO,3493,14689,1468902,34689,SBA,14057,1405702,34057,PDX,1720,1714,-6.00,7.00,1721,1917,3.00,1935,1920,-15.00,0.00,,0.00,784.00
2015-01-01,OO,20304,OO,3495,11638,1163805,31638,FAT,14747,1474703,30559,SEA,1125,1124,-1.00,13.00,1137,1324,6.00,1340,1330,-10.00,0.00,,0.00,748.00
2015-01-01,OO,20304,OO,3496,14747,1474703,30559,SEA,11638,1163805,31638,FAT,0850,0850,0.00,11.00,0901,1035,11.00,1055,1046,-9.00,0.00,,0.00,748.00
2015-01-01,OO,20304,OO,3497,11109,1110902,30189,COS,14747,1474703,30559,SEA,0800,0758,-2.00,11.00,0809,0926,4.00,1005,0930,-35.00,0.00,,0.00,1068.00
2015-01-01,OO,20304,OO,3498,14747,1474703,30559,SEA,11109,1110902,30189,COS,1925,1920,-5.00,11.00,1931,2247,6.00,2257,2253,-4.00,0.00,,0.00,1068.00
2015-01-01,OO,20304,OO,3499,14869,1486903,34614,SLC,14057,1405702,34057,PDX,0800,0830,30.00,33.00,0903,0931,2.00,0855,0933,38.00,0.00,,0.00,630.00
2015-01-01,OO,20304,OO,5381,15008,1500802,32556,STC,13930,1393003,30977,ORD,0630,0623,-7.00,37.00,0700,0752,11.00,0756,0803,7.00,0.00,,0.00,394.00
2015-01-01,OO,20304,OO,5382,13184,1318403,33184,MBS,13930,1393003,30977,ORD,2001,1959,-2.00,31.00,2030,2016,10.00,2020,2026,6.00,0.00,,0.00,222.00
2015-01-01,OO,20304,OO,5383,12892,1289203,32575,LAX,14689,1468902,34689,SBA,2102,2104,2.00,11.00,2115,2136,4.00,2145,2140,-5.00,0.00,,0.00,89.00
2015-01-01,OO,20304,OO,5384,12892,1289203,32575,LAX,11041,1104103,31041,CLD,1532,1551,19.00,13.00,1604,1629,4.00,1617,1633,16.00,0.00,,0.00,86.00
2015-01-01,OO,20304,OO,5384,14698,1469802,34236,SBP,12892,1289203,32575,LAX,1215,1419,124.00,11.00,1430,1512,12.00,1321,1524,123.00,0.00,,0.00,156.00
2015-01-01,OO,20304,OO,5385,14698,1469802,34236,SBP,14771,1477101,32457,SFO,1420,1410,-10.00,8.00,1418,1503,5.00,1526,1508,-18.00,0.00,,0.00,190.00
2015-01-01,OO,20304,OO,5339,13184,1318403,33184,MBS,13930,1393003,30977,ORD,1255,1242,-13.00,11.00,1253,1240,28.00,1311,1308,-3.00,0.00,,0.00,222.00
2015-01-01,OO,20304,OO,5339,13930,1393003,30977,ORD,14952,1495203,34952,SPI,1651,1651,0.00,36.00,1727,1759,4.00,1751,1803,12.00,0.00,,0.00,174.00
2015-01-01,OO,20304,OO,2577,11603,1160302,31603,EUG,12892,1289203,32575,LAX,1415,1408,-7.00,8.00,1416,1557,10.00,1625,1607,-18.00,0.00,,0.00,748.00
2015-01-01,OO,20304,OO,2635,13342,1334205,33342,MKE,13930,1393003,30977,ORD,1430,,,,,,,1525,,,1.00,A,0.00,67.00
2015-01-01,OO,20304,OO,2626,14679,1467903,33570,SAN,12892,1289203,32575,LAX,1135,1129,-6.00,11.00,1140,1204,9.00,1225,1213,-12.00,0.00,,0.00,109.00
2015-01-01,OO,20304,OO,2627,12278,1227802,30928,ICT,13930,1393003,30977,ORD,1055,1051,-4.00,14.00,1105,1220,11.00,1245,1231,-14.00,0.00,,0.00,588.00
2015-01-01,OO,20304,OO,2628,12892,1289203,32575,LAX,14869,1486903,34614,SLC,1940,1935,-5.00,21.00,1956,2234,14.00,2225,2248,23.00,0.00,,0.00,590.00
2015-01-01,OO,20304,OO,2629,12892,1289203,32575,LAX,14674,1467402,34674,SAF,1025,1021,-4.00,14.00,1035,1308,6.00,1320,1314,-6.00,0.00,,0.00,710.00
2015-01-01,OO,20304,OO,2629,14674,1467402,34674,SAF,12892,1289203,32575,LAX,1345,1341,-4.00,25.00,1406,1449,12.00,1455,1501,6.00,0.00,,0.00,710.00
2015-01-01,OO,20304,OO,2632,13342,1334205,33342,MKE,13930,1393003,30977,ORD,1155,1150,-5.00,12.00,1202,1224,7.00,1245,1231,-14.00,0.00,,0.00,67.00
2015-01-01,OO,20304,OO,2632,13930,1393003,30977,ORD,13342,1334205,33342,MKE,1040,1039,-1.00,12.00,1051,1113,7.00,1130,1120,-10.00,0.00,,0.00,67.00
2015-01-01,OO,20304,OO,2634,13342,1334205,33342,MKE,13930,1393003,30977,ORD,0930,0931,1.00,17.00,0948,1007,43.00,1040,1050,10.00,0.00,,0.00,67.00
2015-01-01,OO,20304,OO,3451,10800,1080003,32575,BUR,14057,1405702,34057,PDX,2035,2014,-21.00,13.00,2027,2226,4.00,2253,2230,-23.00,0.00,,0.00,817.00
2015-01-01,OO,20304,OO,3454,14057,1405702,34057,PDX,10800,1080003,32575,BUR,1220,1217,-3.00,11.00,1228,1412,4.00,1426,1416,-10.00,0.00,,0.00,817.00
2015-01-01,OO,20304,OO,3455,10800,1080003,32575,BUR,14057,1405702,34057,PDX,1500,1456,-4.00,10.00,1506,1707,4.00,1717,1711,-6.00,0.00,,0.00,817.00
2015-01-01,OO,20304,OO,3456,14057,1405702,34057,PDX,10800,1080003,32575,BUR,0640,0638,-2.00,22.00,0700,0844,3.00,0850,0847,-3.00,0.00,,0.00,817.00
2015-01-01,OO,20304,OO,3457,10800,1080003,32575,BUR,14057,1405702,34057,PDX,0920,0915,-5.00,17.00,0932,1136,3.00,1141,1139,-2.00,0.00,,0.00,817.00
2015-01-01,OO,20304,OO,3458,14747,1474703,30559,SEA,14869,1486903,34614,SLC,1850,1848,-2.00,19.00,1907,2139,5.00,2155,2144,-11.00,0.00,,0.00,689.00
2015-01-01,OO,20304,OO,3460,14057,1405702,34057,PDX,13891,1389101,32575,ONT,0635,0635,0.00,12.00,0647,0832,4.00,0849,0836,-13.00,0.00,,0.00,838.00
2015-01-01,OO,20304,OO,3461,13891,1389101,32575,ONT,14057,1405702,34057,PDX,0600,0550,-10.00,15.00,0605,0804,4.00,0827,0808,-19.00,0.00,,0.00,838.00
2015-01-01,OO,20304,OO,3462,14057,1405702,34057,PDX,13891,1389101,32575,ONT,1700,1651,-9.00,11.00,1702,1850,5.00,1907,1855,-12.00,0.00,,0.00,838.00
2015-01-01,OO,20304,OO,3463,13891,1389101,32575,ONT,14057,1405702,34057,PDX,0923,0912,-11.00,8.00,0920,1124,3.00,1145,1127,-18.00,0.00,,0.00,838.00
2015-01-01,OO,20304,OO,3466,14057,1405702,34057,PDX,15376,1537602,30436,TUS,0930,1012,42.00,10.00,1022,1341,3.00,1315,1344,29.00,0.00,,0.00,1119.00
2015-01-01,OO,20304,OO,3467,15376,1537602,30436,TUS,14057,1405702,34057,PDX,1355,1421,26.00,11.00,1432,1604,4.00,1600,1608,8.00,0.00,,0.00,1119.00
2015-01-01,OO,20304,OO,3468,14747,1474703,30559,SEA,13871,1387102,33316,OMA,1040,1057,17.00,14.00,1111,1555,4.00,1540,1559,19.00,0.00,,0.00,1368.00
2015-01-01,OO,20304,OO,3469,13871,1387102,33316,OMA,14747,1474703,30559,SEA,1615,1621,6.00,15.00,1636,1750,5.00,1755,1755,0.00,0.00,,0.00,1368.00
2015-01-01,OO,20304,OO,3470,14057,1405702,34057,PDX,14689,1468902,34689,SBA,1225,1216,-9.00,10.00,1226,1406,3.00,1430,1409,-21.00,0.00,,0.00,784.00
2015-01-01,OO,20304,OO,3474,14747,1474703,30559,SEA,11638,1163805,31638,FAT,1340,1340,0.00,19.00,1359,1538,3.00,1540,1541,1.00,0.00,,0.00,748.00
2015-01-01,OO,20304,OO,3475,12954,1295402,32575,LGB,14747,1474703,30559,SEA,1755,1741,-14.00,19.00,1800,2027,4.00,2041,2031,-10.00,0.00,,0.00,965.00
2015-01-01,OO,20304,OO,3476,14747,1474703,30559,SEA,12954,1295402,32575,LGB,1450,1440,-10.00,11.00,1451,1702,4.00,1719,1706,-13.00,0.00,,0.00,965.00
2015-01-01,OO,20304,OO,3479,14679,1467903,33570,SAN,14869,1486903,34614,SLC,0700,0721,21.00,17.00,0738,1011,9.00,0950,1020,30.00,0.00,,0.00,626.00
2015-01-01,OO,20304,OO,3481,14689,1468902,34689,SBA,14747,1474703,30559,SEA,1505,1455,-10.00,9.00,1504,1723,2.00,1733,1725,-8.00,0.00,,0.00,908.00
2015-01-01,OO,20304,OO,3482,14747,1474703,30559,SEA,14689,1468902,34689,SBA,1430,1425,-5.00,10.00,1435,1629,3.00,1650,1632,-18.00,0.00,,0.00,908.00
2015-01-01,OO,20304,OO,3483,14679,1467903,33570,SAN,10713,1071302,30713,BOI,1440,1434,-6.00,16.00,1450,1745,4.00,1750,1749,-1.00,0.00,,0.00,749.00
2015-01-01,OO,20304,OO,3484,10713,1071302,30713,BOI,14679,1467903,33570,SAN,1825,1821,-4.00,13.00,1834,1917,4.00,1935,1921,-14.00,0.00,,0.00,749.00
2015-01-01,OO,20304,OO,6250,11292,1129202,30325,DEN,13502,1350202,33502,MTJ,2157,2211,14.00,40.00,2251,2327,4.00,2257,2331,34.00,0.00,,0.00,196.00
2015-01-01,OO,20304,OO,6250,13029,1302902,33029,LNK,11292,1129202,30325,DEN,2005,1958,-7.00,9.00,2007,2018,15.00,2039,2033,-6.00,0.00,,0.00,423.00
2015-01-01,OO,20304,OO,6252,11603,1160302,31603,EUG,14771,1477101,32457,SFO,1812,1812,0.00,14.00,1826,1932,8.00,1947,1940,-7.00,0.00,,0.00,451.00
2015-01-01,OO,20304,OO,6253,10372,1037203,30372,ASE,11292,1129202,30325,DEN,1041,1051,10.00,18.00,1109,1140,7.00,1140,1147,7.00,0.00,,0.00,125.00
2015-01-01,OO,20304,OO,6254,13198,1319801,33198,MCI,13930,1393003,30977,ORD,1100,1058,-2.00,16.00,1114,1211,12.00,1232,1223,-9.00,0.00,,0.00,403.00
2015-01-01,OO,20304,OO,6255,12889,1288903,32211,LAS,14771,1477101,32457,SFO,1659,1656,-3.00,23.00,1719,1826,5.00,1830,1831,1.00,0.00,,0.00,414.00
2015-01-01,OO,20304,OO,6256,11292,1129202,30325,DEN,11775,1177502,31775,FSD,1950,2157,127.00,48.00,2245,0059,4.00,2218,0103,165.00,0.00,,0.00,483.00
2015-01-01,OO,20304,OO,6257,11648,1164802,31648,FCA,11292,1129202,30325,DEN,1615,,,,,,,1827,,,1.00,C,0.00,752.00
2015-01-01,OO,20304,OO,2580,14679,1467903,33570,SAN,12892,1289203,32575,LAX,1410,1400,-10.00,13.00,1413,1438,4.00,1455,1442,-13.00,0.00,,0.00,109.00
2015-01-01,OO,20304,OO,5652,14262,1426202,34262,PSP,14771,1477101,32457,SFO,1454,1457,3.00,17.00,1514,1624,5.00,1630,1629,-1.00,0.00,,0.00,421.00
2015-01-01,OO,20304,OO,6286,14771,1477101,32457,SFO,14570,1457002,34570,RNO,1250,1243,-7.00,14.00,1257,1331,4.00,1351,1335,-16.00,0.00,,0.00,192.00
2015-01-01,OO,20304,OO,6287,14689,1468902,34689,SBA,14771,1477101,32457,SFO,1738,1825,47.00,10.00,1835,1935,5.00,1901,1940,39.00,0.00,,0.00,262.00
2015-01-01,OO,20304,OO,6287,14771,1477101,32457,SFO,14689,1468902,34689,SBA,1300,1252,-8.00,13.00,1305,1403,2.00,1423,1405,-18.00,0.00,,0.00,262.00
2015-01-01,OO,20304,OO,6288,11292,1129202,30325,DEN,10397,1039705,30397,ATL,1720,1818,58.00,30.00,1848,2312,6.00,2159,2318,79.00,0.00,,0.00,1199.00
2015-01-01,OO,20304,OO,6289,14771,1477101,32457,SFO,13388,1338801,33388,MMH,0835,0832,-3.00,19.00,0851,0937,3.00,0940,0940,0.00,0.00,,0.00,193.00
2015-01-01,OO,20304,OO,2575,12892,1289203,32575,LAX,10140,1014003,30140,ABQ,0915,0921,6.00,20.00,0941,1208,6.00,1210,1214,4.00,0.00,,0.00,677.00
2015-01-01,OO,20304,OO,2576,12892,1289203,32575,LAX,14570,1457002,34570,RNO,1700,1650,-10.00,16.00,1706,1814,5.00,1825,1819,-6.00,0.00,,0.00,391.00
2015-01-01,OO,20304,OO,2586,11638,1163805,31638,FAT,12892,1289203,32575,LAX,1105,1104,-1.00,12.00,1116,1156,11.00,1215,1207,-8.00,0.00,,0.00,209.00
2015-01-01,OO,20304,OO,2586,12892,1289203,32575,LAX,11638,1163805,31638,FAT,0940,0937,-3.00,15.00,0952,1033,3.00,1040,1036,-4.00,0.00,,0.00,209.00
2015-01-01,OO,20304,OO,4446,14869,1486903,34614,SLC,11109,1110902,30189,COS,1348,1345,-3.00,16.00,1401,1511,8.00,1525,1519,-6.00,0.00,,0.00,411.00
2015-01-01,OO,20304,OO,4447,10620,1062002,30620,BIL,14869,1486903,34614,SLC,1144,1134,-10.00,10.00,1144,1240,4.00,1309,1244,-25.00,0.00,,0.00,387.00
2015-01-01,OO,20304,OO,4447,14869,1486903,34614,SLC,10620,1062002,30620,BIL,0943,0941,-2.00,19.00,1000,1105,3.00,1119,1108,-11.00,0.00,,0.00,387.00
2015-01-01,OO,20304,OO,4449,11292,1129202,30325,DEN,14869,1486903,34614,SLC,0845,0842,-3.00,15.00,0857,0956,8.00,1021,1004,-17.00,0.00,,0.00,391.00
2015-01-01,OO,20304,OO,7420,13487,1348702,31650,MSP,12335,1233502,32335,IMT,1125,1112,-13.00,10.00,1122,1159,5.00,1240,1204,-36.00,0.00,,0.00,257.00
2015-01-01,OO,20304,OO,7423,10739,1073905,30739,BRD,13487,1348702,31650,MSP,0725,0723,-2.00,27.00,0750,0821,7.00,0812,0828,16.00,0.00,,0.00,114.00
2015-01-01,OO,20304,OO,7423,12343,1234302,32343,INL,10739,1073905,30739,BRD,0600,0550,-10.00,31.00,0621,0651,4.00,0658,0655,-3.00,0.00,,0.00,153.00
2015-01-01,OO,20304,OO,7426,12343,1234302,32343,INL,13487,1348702,31650,MSP,1256,1245,-11.00,10.00,1255,1340,13.00,1414,1353,-21.00,0.00,,0.00,255.00
2015-01-01,OO,20304,OO,7426,13487,1348702,31650,MSP,12343,1234302,32343,INL,1114,1109,-5.00,15.00,1124,1216,5.00,1230,1221,-9.00,0.00,,0.00,255.00
2015-01-01,OO,20304,OO,7428,14113,1411302,34113,PIH,14869,1486903,34614,SLC,0748,0741,-7.00,18.00,0759,0831,4.00,0845,0835,-10.00,0.00,,0.00,150.00
2015-01-01,OO,20304,OO,7429,14113,1411302,34113,PIH,14869,1486903,34614,SLC,1222,1221,-1.00,9.00,1230,1305,5.00,1316,1310,-6.00,0.00,,0.00,150.00
2015-01-01,OO,20304,OO,7429,14869,1486903,34614,SLC,14113,1411302,34113,PIH,1107,1105,-2.00,17.00,1122,1205,2.00,1203,1207,4.00,0.00,,0.00,150.00
2015-01-01,OO,20304,OO,7431,14869,1486903,34614,SLC,14113,1411302,34113,PIH,1702,1702,0.00,8.00,1710,1749,1.00,1801,1750,-11.00,0.00,,0.00,150.00
2015-01-01,OO,20304,OO,7432,14869,1486903,34614,SLC,15389,1538902,35389,TWF,1350,1349,-1.00,16.00,1405,1434,4.00,1437,1438,1.00,0.00,,0.00,175.00
2015-01-01,OO,20304,OO,7432,15389,1538902,35389,TWF,14869,1486903,34614,SLC,1502,1457,-5.00,9.00,1506,1540,4.00,1554,1544,-10.00,0.00,,0.00,175.00
2015-01-01,OO,20304,OO,7438,11525,1152502,31525,EKO,14869,1486903,34614,SLC,1215,1206,-9.00,4.00,1210,1352,3.00,1418,1355,-23.00,0.00,,0.00,200.00
2015-01-01,OO,20304,OO,7438,14869,1486903,34614,SLC,11525,1152502,31525,EKO,1119,1113,-6.00,10.00,1123,1100,3.00,1129,1103,-26.00,0.00,,0.00,200.00
2015-01-01,OO,20304,OO,4441,10627,1062702,30627,BIS,13487,1348702,31650,MSP,0840,0833,-7.00,11.00,0844,0940,6.00,1018,0946,-32.00,0.00,,0.00,386.00
2015-01-01,OO,20304,OO,4442,11884,1188402,31884,GEG,14869,1486903,34614,SLC,1030,1026,-4.00,18.00,1044,1300,7.00,1310,1307,-3.00,0.00,,0.00,546.00
2015-01-01,OO,20304,OO,4443,11193,1119302,33105,CVG,13342,1334205,33342,MKE,2000,1954,-6.00,12.00,2006,1958,5.00,2023,2003,-20.00,0.00,,0.00,318.00
2015-01-01,OO,20304,OO,4451,13796,1379603,32457,OAK,12892,1289203,32575,LAX,0841,0837,-4.00,15.00,0852,0947,11.00,1009,0958,-11.00,0.00,,0.00,337.00
